file,best_clique,ants_per_v,final_std,alpha,tmin,tmax,maxCycles,evaporation_rate,p_runs_away_from_maximum,iterations_to_reach_80pct
easy,12.0,0.06,0.4142463035441595,0.75,0.01,6.0,50,0.95,0.22,47
easy,12.0,0.06,0.4000000000000001,0.75,0.01,6.0,50,0.98,0.2,47
easy,12.0,0.06,0.4004996878900158,0.75,0.01,6.0,50,0.99,0.98,49
easy,12.0,0.06,0.4200000000000002,0.98,0.01,6.0,50,0.8,0.94,43
easy,12.0,0.06,0.4004996878900158,0.98,0.01,6.0,50,0.9,0.98,50
easy,12.0,0.06,0.4004996878900159,0.98,0.01,6.0,50,0.95,0.98,49
easy,12.0,0.06,0.4142463035441595,0.98,0.01,6.0,50,0.98,0.22,49
easy,12.0,0.06,0.4489988864128729,0.98,0.01,6.0,50,0.99,0.28,50
easy,12.0,0.06,0.4472135954999579,1.0,0.01,6.0,50,0.8,0.9,49
easy,11.0,0.06,0.4176122603564218,1.0,0.01,6.0,50,0.9,0.98,50
easy,12.0,0.06,0.4331281565541542,1.0,0.01,6.0,50,0.95,0.98,42
easy,12.0,0.06,0.4820788317277581,1.0,0.01,6.0,50,0.98,0.98,44
easy,12.0,0.06,0.4582575694955839,1.0,0.01,6.0,50,0.99,0.3,50
easy,11.0,0.06,0.4472135954999578,1.1,0.01,6.0,50,0.8,0.98,50
easy,12.0,0.06,0.4820788317277582,1.1,0.01,6.0,50,0.9,0.98,49
easy,11.0,0.06,0.5043808085167399,1.1,0.01,6.0,50,0.95,0.94,44
easy,12.0,0.06,0.5043808085167397,1.1,0.01,6.0,50,0.98,0.94,47
easy,12.0,0.06,0.4820788317277581,1.1,0.01,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.4331281565541539,2.0,0.01,6.0,50,0.8,0.98,50
easy,12.0,0.06,0.417612260356422,2.0,0.01,6.0,50,0.9,0.98,41
easy,12.0,0.06,0.4582575694955839,2.0,0.01,6.0,50,0.95,0.3,49
easy,12.0,0.06,0.5015974481593783,2.0,0.01,6.0,50,0.98,0.96,49
easy,12.0,0.06,0.4472135954999578,2.0,0.01,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.4489988864128729,0.0,0.01,8.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.01,8.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.01,8.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.01,8.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.01,8.0,50,0.99,0.28,45
easy,12.0,0.06,0.5122499389946281,0.75,0.01,8.0,50,0.8,0.96,50
easy,12.0,0.06,0.5219195340279957,0.75,0.01,8.0,50,0.9,0.96,48
easy,12.0,0.06,0.4582575694955839,0.75,0.01,8.0,50,0.95,0.3,47
easy,12.0,0.06,0.4270831300812525,0.75,0.01,8.0,50,0.98,0.24,50
easy,12.0,0.06,0.4715930449020638,0.75,0.01,8.0,50,0.99,0.98,49
easy,12.0,0.06,0.5295280917949493,0.98,0.01,8.0,50,0.8,0.92,50
easy,11.0,0.06,0.4472135954999579,0.98,0.01,8.0,50,0.9,0.98,44
easy,12.0,0.06,0.448998886412873,0.98,0.01,8.0,50,0.95,0.28,49
easy,12.0,0.06,0.4270831300812525,0.98,0.01,8.0,50,0.98,0.24,49
easy,12.0,0.06,0.4582575694955839,0.98,0.01,8.0,50,0.99,0.3,50
easy,12.0,0.06,0.4582575694955839,1.0,0.01,8.0,50,0.8,0.94,50
easy,12.0,0.06,0.4582575694955839,1.0,0.01,8.0,50,0.9,0.94,48
easy,12.0,0.06,0.4737087712930806,1.0,0.01,8.0,50,0.95,0.34,42
easy,12.0,0.06,0.4386342439892262,1.0,0.01,8.0,50,0.98,0.26,48
easy,12.0,0.06,0.438634243989226,1.0,0.01,8.0,50,0.99,0.26,50
easy,12.0,0.06,0.4476605857119879,1.1,0.01,8.0,50,0.8,0.96,50
easy,12.0,0.06,0.4123105625617659,1.1,0.01,8.0,50,0.9,0.96,50
easy,12.0,0.06,0.4331281565541542,1.1,0.01,8.0,50,0.95,0.98,50
easy,12.0,0.06,0.4770744176750622,1.1,0.01,8.0,50,0.98,0.96,48
easy,12.0,0.06,0.4664761515876239,1.1,0.01,8.0,50,0.99,0.32,50
easy,12.0,0.06,0.4200000000000003,2.0,0.01,8.0,50,0.8,0.94,48
easy,11.0,0.06,0.384187454245971,2.0,0.01,8.0,50,0.9,0.18,43
easy,11.0,0.06,0.4915282290977805,2.0,0.01,8.0,50,0.95,0.98,49
easy,12.0,0.06,0.4749736834815168,2.0,0.01,8.0,50,0.98,0.94,48
easy,12.0,0.06,0.4820788317277581,2.0,0.01,8.0,50,0.99,0.98,44
easy,12.0,0.06,0.4489988864128729,0.0,0.1,2.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,2.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,2.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,2.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,2.0,50,0.99,0.28,45
easy,12.0,0.06,0.4176122603564219,0.75,0.1,2.0,50,0.8,0.98,47
easy,11.0,0.06,0.4386342439892262,0.75,0.1,2.0,50,0.9,0.26,47
easy,12.0,0.06,0.3919183588453087,0.75,0.1,2.0,50,0.95,0.96,49
easy,12.0,0.06,0.4770744176750623,0.75,0.1,2.0,50,0.98,0.96,49
easy,12.0,0.06,0.482078831727758,0.75,0.1,2.0,50,0.99,0.98,48
easy,12.0,0.06,0.5295280917949493,0.98,0.1,2.0,50,0.8,0.92,46
easy,12.0,0.06,0.5400000000000003,0.98,0.1,2.0,50,0.9,0.94,47
easy,12.0,0.06,0.366606055596467,0.98,0.1,2.0,50,0.95,0.16,40
easy,11.0,0.06,0.4915282290977805,0.98,0.1,2.0,50,0.98,0.98,49
easy,12.0,0.06,0.5015974481593782,0.98,0.1,2.0,50,0.99,0.96,50
easy,12.0,0.06,0.4915282290977804,1.0,0.1,2.0,50,0.8,0.98,45
easy,11.0,0.06,0.4489988864128729,1.0,0.1,2.0,50,0.9,0.28,45
easy,12.0,0.06,0.4176122603564219,1.0,0.1,2.0,50,0.95,0.98,49
easy,11.0,0.06,0.4915282290977805,1.0,0.1,2.0,50,0.98,0.98,45
easy,12.0,0.06,0.4915282290977805,1.0,0.1,2.0,50,0.99,0.98,46
easy,12.0,0.06,0.4582575694955839,1.1,0.1,2.0,50,0.8,0.94,49
easy,12.0,0.06,0.3919183588453087,1.1,0.1,2.0,50,0.9,0.96,50
easy,11.0,0.06,0.46,1.1,0.1,2.0,50,0.95,0.98,49
easy,12.0,0.06,0.4915282290977805,1.1,0.1,2.0,50,0.98,0.98,48
easy,12.0,0.06,0.4004996878900159,1.1,0.1,2.0,50,0.99,0.98,50
easy,11.0,0.06,0.3,2.0,0.1,2.0,50,0.8,0.1,35
easy,13.0,0.06,0.4399999999999998,2.0,0.1,2.0,50,0.9,0.94,50
easy,12.0,0.06,0.4331281565541542,2.0,0.1,2.0,50,0.95,0.98,50
easy,11.0,0.06,0.4004996878900159,2.0,0.1,2.0,50,0.98,0.98,49
easy,12.0,0.06,0.482078831727758,2.0,0.1,2.0,50,0.99,0.98,50
easy,12.0,0.06,0.4489988864128729,0.0,0.1,3.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,3.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,3.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,3.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,3.0,50,0.99,0.28,45
easy,12.0,0.06,0.4600000000000002,0.75,0.1,3.0,50,0.8,0.98,49
easy,12.0,0.06,0.4331281565541542,0.75,0.1,3.0,50,0.9,0.98,49
easy,12.0,0.06,0.471593044902064,0.75,0.1,3.0,50,0.95,0.98,48
easy,12.0,0.06,0.4630334761116092,0.75,0.1,3.0,50,0.98,0.96,50
easy,12.0,0.06,0.482078831727758,0.75,0.1,3.0,50,0.99,0.98,50
easy,12.0,0.06,0.4004996878900159,0.98,0.1,3.0,50,0.8,0.98,49
easy,12.0,0.06,0.5219195340279957,0.98,0.1,3.0,50,0.9,0.96,50
easy,12.0,0.06,0.4308131845707605,0.98,0.1,3.0,50,0.95,0.96,47
easy,12.0,0.06,0.5015974481593782,0.98,0.1,3.0,50,0.98,0.96,50
easy,12.0,0.06,0.4600000000000001,0.98,0.1,3.0,50,0.99,0.98,50
easy,12.0,0.06,0.4599999999999999,1.0,0.1,3.0,50,0.8,0.98,50
easy,12.0,0.06,0.384187454245971,1.0,0.1,3.0,50,0.9,0.18,46
easy,12.0,0.06,0.4903060268852506,1.0,0.1,3.0,50,0.95,0.94,48
easy,12.0,0.06,0.4630334761116091,1.0,0.1,3.0,50,0.98,0.96,43
easy,12.0,0.06,0.5075431016179806,1.0,0.1,3.0,50,0.99,0.98,48
easy,12.0,0.06,0.4915282290977804,1.1,0.1,3.0,50,0.8,0.98,47
easy,12.0,0.06,0.4004996878900158,1.1,0.1,3.0,50,0.9,0.98,50
easy,12.0,0.06,0.4472135954999579,1.1,0.1,3.0,50,0.95,0.98,41
easy,12.0,0.06,0.4898979485566355,1.1,0.1,3.0,50,0.98,0.96,47
easy,12.0,0.06,0.4999999999999998,1.1,0.1,3.0,50,0.99,0.98,48
easy,12.0,0.06,0.3815756805667784,2.0,0.1,3.0,50,0.8,0.98,50
easy,12.0,0.06,0.5499090833947011,2.0,0.1,3.0,50,0.9,0.94,48
easy,12.0,0.06,0.4472135954999579,2.0,0.1,3.0,50,0.95,0.98,49
easy,12.0,0.06,0.5153639490690054,2.0,0.1,3.0,50,0.98,0.92,50
easy,12.0,0.06,0.471593044902064,2.0,0.1,3.0,50,0.99,0.98,49
easy,12.0,0.06,0.4489988864128729,0.0,0.1,6.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,6.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,6.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,6.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,6.0,50,0.99,0.28,45
easy,12.0,0.06,0.4200000000000002,0.75,0.1,6.0,50,0.8,0.94,48
easy,12.0,0.06,0.5043808085167399,0.75,0.1,6.0,50,0.9,0.94,49
easy,12.0,0.06,0.4142463035441595,0.75,0.1,6.0,50,0.95,0.22,47
easy,12.0,0.06,0.4000000000000001,0.75,0.1,6.0,50,0.98,0.2,47
easy,12.0,0.06,0.4004996878900158,0.75,0.1,6.0,50,0.99,0.98,49
easy,11.0,0.06,0.5291502622129179,0.98,0.1,6.0,50,0.8,0.94,50
easy,11.0,0.06,0.4715930449020639,0.98,0.1,6.0,50,0.9,0.98,48
easy,12.0,0.06,0.4004996878900159,0.98,0.1,6.0,50,0.95,0.98,49
easy,12.0,0.06,0.4142463035441595,0.98,0.1,6.0,50,0.98,0.22,49
easy,12.0,0.06,0.4489988864128729,0.98,0.1,6.0,50,0.99,0.28,50
easy,12.0,0.06,0.5219195340279957,1.0,0.1,6.0,50,0.8,0.96,47
easy,11.0,0.06,0.4476605857119881,1.0,0.1,6.0,50,0.9,0.96,50
easy,12.0,0.06,0.4331281565541542,1.0,0.1,6.0,50,0.95,0.98,42
easy,12.0,0.06,0.4820788317277581,1.0,0.1,6.0,50,0.98,0.98,44
easy,12.0,0.06,0.4582575694955839,1.0,0.1,6.0,50,0.99,0.3,50
easy,11.0,0.06,0.5670978751503133,1.1,0.1,6.0,50,0.8,0.94,50
easy,12.0,0.06,0.5075431016179804,1.1,0.1,6.0,50,0.9,0.98,45
easy,11.0,0.06,0.5043808085167399,1.1,0.1,6.0,50,0.95,0.94,44
easy,12.0,0.06,0.5043808085167397,1.1,0.1,6.0,50,0.98,0.94,47
easy,12.0,0.06,0.4820788317277581,1.1,0.1,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.4123105625617659,2.0,0.1,6.0,50,0.8,0.96,49
easy,12.0,0.06,0.417612260356422,2.0,0.1,6.0,50,0.9,0.98,50
easy,12.0,0.06,0.4582575694955839,2.0,0.1,6.0,50,0.95,0.3,49
easy,12.0,0.06,0.5015974481593783,2.0,0.1,6.0,50,0.98,0.96,49
easy,12.0,0.06,0.4472135954999578,2.0,0.1,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.4489988864128729,0.0,0.1,8.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,8.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,8.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,8.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.1,8.0,50,0.99,0.28,45
easy,12.0,0.06,0.384187454245971,0.75,0.1,8.0,50,0.8,0.18,44
easy,12.0,0.06,0.5122499389946282,0.75,0.1,8.0,50,0.9,0.96,48
easy,12.0,0.06,0.4582575694955839,0.75,0.1,8.0,50,0.95,0.3,47
easy,12.0,0.06,0.4270831300812525,0.75,0.1,8.0,50,0.98,0.24,50
easy,12.0,0.06,0.4715930449020638,0.75,0.1,8.0,50,0.99,0.98,49
easy,11.0,0.06,0.4898979485566356,0.98,0.1,8.0,50,0.8,0.96,44
easy,11.0,0.06,0.5173006862551022,0.98,0.1,8.0,50,0.9,0.94,45
easy,12.0,0.06,0.448998886412873,0.98,0.1,8.0,50,0.95,0.28,49
easy,12.0,0.06,0.4270831300812525,0.98,0.1,8.0,50,0.98,0.24,49
easy,12.0,0.06,0.4582575694955839,0.98,0.1,8.0,50,0.99,0.3,50
easy,12.0,0.06,0.5499090833947009,1.0,0.1,8.0,50,0.8,0.94,48
easy,12.0,0.06,0.4903060268852507,1.0,0.1,8.0,50,0.9,0.94,41
easy,12.0,0.06,0.4737087712930806,1.0,0.1,8.0,50,0.95,0.34,42
easy,12.0,0.06,0.4386342439892262,1.0,0.1,8.0,50,0.98,0.26,48
easy,12.0,0.06,0.438634243989226,1.0,0.1,8.0,50,0.99,0.26,50
easy,12.0,0.06,0.4915282290977805,1.1,0.1,8.0,50,0.8,0.98,48
easy,11.0,0.06,0.463033476111609,1.1,0.1,8.0,50,0.9,0.96,44
easy,12.0,0.06,0.4331281565541542,1.1,0.1,8.0,50,0.95,0.98,50
easy,12.0,0.06,0.4770744176750622,1.1,0.1,8.0,50,0.98,0.96,48
easy,12.0,0.06,0.4664761515876239,1.1,0.1,8.0,50,0.99,0.32,50
easy,12.0,0.06,0.5499090833947011,2.0,0.1,8.0,50,0.8,0.94,42
easy,11.0,0.06,0.4000000000000002,2.0,0.1,8.0,50,0.9,0.2,44
easy,11.0,0.06,0.4915282290977805,2.0,0.1,8.0,50,0.95,0.98,49
easy,12.0,0.06,0.4749736834815168,2.0,0.1,8.0,50,0.98,0.94,48
easy,12.0,0.06,0.4820788317277581,2.0,0.1,8.0,50,0.99,0.98,44
easy,12.0,0.06,0.4489988864128729,0.0,0.5,2.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,2.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,2.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,2.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,2.0,50,0.99,0.28,45
easy,12.0,0.06,0.4472135954999577,0.75,0.5,2.0,50,0.8,0.98,50
easy,12.0,0.06,0.384187454245971,0.75,0.5,2.0,50,0.9,0.18,48
easy,12.0,0.06,0.4630334761116091,0.75,0.5,2.0,50,0.95,0.96,50
easy,12.0,0.06,0.4770744176750623,0.75,0.5,2.0,50,0.98,0.96,49
easy,12.0,0.06,0.482078831727758,0.75,0.5,2.0,50,0.99,0.98,48
easy,12.0,0.06,0.4582575694955839,0.98,0.5,2.0,50,0.8,0.3,46
easy,12.0,0.06,0.4999999999999998,0.98,0.5,2.0,50,0.9,0.98,44
easy,12.0,0.06,0.4715930449020639,0.98,0.5,2.0,50,0.95,0.98,48
easy,11.0,0.06,0.4915282290977805,0.98,0.5,2.0,50,0.98,0.98,49
easy,12.0,0.06,0.5015974481593782,0.98,0.5,2.0,50,0.99,0.96,50
easy,12.0,0.06,0.4270831300812524,1.0,0.5,2.0,50,0.8,0.24,48
easy,12.0,0.06,0.471593044902064,1.0,0.5,2.0,50,0.9,0.98,48
easy,12.0,0.06,0.4472135954999579,1.0,0.5,2.0,50,0.95,0.98,49
easy,11.0,0.06,0.4915282290977805,1.0,0.5,2.0,50,0.98,0.98,45
easy,12.0,0.06,0.4915282290977805,1.0,0.5,2.0,50,0.99,0.98,46
easy,12.0,0.06,0.4270831300812525,1.1,0.5,2.0,50,0.8,0.24,50
easy,12.0,0.06,0.448998886412873,1.1,0.5,2.0,50,0.9,0.28,50
easy,12.0,0.06,0.3815756805667784,1.1,0.5,2.0,50,0.95,0.98,48
easy,12.0,0.06,0.4915282290977805,1.1,0.5,2.0,50,0.98,0.98,48
easy,12.0,0.06,0.4004996878900159,1.1,0.5,2.0,50,0.99,0.98,50
easy,12.0,0.06,0.447213595499958,2.0,0.5,2.0,50,0.8,0.98,43
easy,12.0,0.06,0.3605551275463988,2.0,0.5,2.0,50,0.9,0.98,49
easy,12.0,0.06,0.471593044902064,2.0,0.5,2.0,50,0.95,0.98,47
easy,11.0,0.06,0.4004996878900159,2.0,0.5,2.0,50,0.98,0.98,49
easy,12.0,0.06,0.482078831727758,2.0,0.5,2.0,50,0.99,0.98,50
easy,12.0,0.06,0.4489988864128729,0.0,0.5,3.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,3.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,3.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,3.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,3.0,50,0.99,0.28,45
easy,12.0,0.06,0.4472135954999578,0.75,0.5,3.0,50,0.8,0.98,45
easy,12.0,0.06,0.4386342439892262,0.75,0.5,3.0,50,0.9,0.26,44
easy,12.0,0.06,0.5015974481593783,0.75,0.5,3.0,50,0.95,0.96,49
easy,12.0,0.06,0.4630334761116092,0.75,0.5,3.0,50,0.98,0.96,50
easy,12.0,0.06,0.482078831727758,0.75,0.5,3.0,50,0.99,0.98,50
easy,12.0,0.06,0.3469870314579497,0.98,0.5,3.0,50,0.8,0.14,46
easy,11.0,0.06,0.4600000000000001,0.98,0.5,3.0,50,0.9,0.98,49
easy,12.0,0.06,0.4903060268852507,0.98,0.5,3.0,50,0.95,0.94,48
easy,12.0,0.06,0.5015974481593782,0.98,0.5,3.0,50,0.98,0.96,50
easy,12.0,0.06,0.4600000000000001,0.98,0.5,3.0,50,0.99,0.98,50
easy,12.0,0.06,0.4386342439892261,1.0,0.5,3.0,50,0.8,0.26,44
easy,12.0,0.06,0.4820788317277582,1.0,0.5,3.0,50,0.9,0.98,49
easy,12.0,0.06,0.4898979485566354,1.0,0.5,3.0,50,0.95,0.96,46
easy,12.0,0.06,0.4630334761116091,1.0,0.5,3.0,50,0.98,0.96,43
easy,12.0,0.06,0.5075431016179806,1.0,0.5,3.0,50,0.99,0.98,48
easy,12.0,0.06,0.4582575694955839,1.1,0.5,3.0,50,0.8,0.3,45
easy,12.0,0.06,0.4000000000000002,1.1,0.5,3.0,50,0.9,0.2,44
easy,12.0,0.06,0.4331281565541543,1.1,0.5,3.0,50,0.95,0.98,48
easy,12.0,0.06,0.4898979485566355,1.1,0.5,3.0,50,0.98,0.96,47
easy,12.0,0.06,0.4999999999999998,1.1,0.5,3.0,50,0.99,0.98,48
easy,12.0,0.06,0.4800000000000002,2.0,0.5,3.0,50,0.8,0.36,48
easy,12.0,0.06,0.4004996878900158,2.0,0.5,3.0,50,0.9,0.98,48
easy,12.0,0.06,0.4472135954999579,2.0,0.5,3.0,50,0.95,0.98,43
easy,12.0,0.06,0.5153639490690054,2.0,0.5,3.0,50,0.98,0.92,50
easy,12.0,0.06,0.471593044902064,2.0,0.5,3.0,50,0.99,0.98,49
easy,12.0,0.06,0.4489988864128729,0.0,0.5,6.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,6.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,6.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,6.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,6.0,50,0.99,0.28,45
easy,12.0,0.06,0.447213595499958,0.75,0.5,6.0,50,0.8,0.98,49
easy,12.0,0.06,0.471593044902064,0.75,0.5,6.0,50,0.9,0.98,50
easy,12.0,0.06,0.4142463035441595,0.75,0.5,6.0,50,0.95,0.22,47
easy,12.0,0.06,0.4000000000000001,0.75,0.5,6.0,50,0.98,0.2,47
easy,12.0,0.06,0.4004996878900158,0.75,0.5,6.0,50,0.99,0.98,49
easy,12.0,0.06,0.4770744176750622,0.98,0.5,6.0,50,0.8,0.96,47
easy,12.0,0.06,0.4600000000000001,0.98,0.5,6.0,50,0.9,0.98,50
easy,12.0,0.06,0.4004996878900159,0.98,0.5,6.0,50,0.95,0.98,49
easy,12.0,0.06,0.4142463035441595,0.98,0.5,6.0,50,0.98,0.22,49
easy,12.0,0.06,0.4489988864128729,0.98,0.5,6.0,50,0.99,0.28,50
easy,12.0,0.06,0.482078831727758,1.0,0.5,6.0,50,0.8,0.98,49
easy,11.0,0.06,0.5173006862551021,1.0,0.5,6.0,50,0.9,0.94,49
easy,12.0,0.06,0.4331281565541542,1.0,0.5,6.0,50,0.95,0.98,42
easy,12.0,0.06,0.4820788317277581,1.0,0.5,6.0,50,0.98,0.98,44
easy,12.0,0.06,0.4582575694955839,1.0,0.5,6.0,50,0.99,0.3,50
easy,12.0,0.06,0.4472135954999578,1.1,0.5,6.0,50,0.8,0.98,47
easy,11.0,0.06,0.4331281565541542,1.1,0.5,6.0,50,0.9,0.98,49
easy,11.0,0.06,0.5043808085167399,1.1,0.5,6.0,50,0.95,0.94,44
easy,12.0,0.06,0.5043808085167397,1.1,0.5,6.0,50,0.98,0.94,47
easy,12.0,0.06,0.4820788317277581,1.1,0.5,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.448998886412873,2.0,0.5,6.0,50,0.8,0.28,47
easy,12.0,0.06,0.384187454245971,2.0,0.5,6.0,50,0.9,0.18,41
easy,12.0,0.06,0.4582575694955839,2.0,0.5,6.0,50,0.95,0.3,49
easy,12.0,0.06,0.5015974481593783,2.0,0.5,6.0,50,0.98,0.96,49
easy,12.0,0.06,0.4472135954999578,2.0,0.5,6.0,50,0.99,0.98,48
easy,12.0,0.06,0.4489988864128729,0.0,0.5,8.0,50,0.8,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,8.0,50,0.9,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,8.0,50,0.95,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,8.0,50,0.98,0.28,45
easy,12.0,0.06,0.4489988864128729,0.0,0.5,8.0,50,0.99,0.28,45
easy,12.0,0.06,0.3469870314579494,0.75,0.5,8.0,50,0.8,0.14,42
easy,12.0,0.06,0.5173006862551022,0.75,0.5,8.0,50,0.9,0.94,49
easy,12.0,0.06,0.4582575694955839,0.75,0.5,8.0,50,0.95,0.3,47
easy,12.0,0.06,0.4270831300812525,0.75,0.5,8.0,50,0.98,0.24,50
easy,12.0,0.06,0.4715930449020638,0.75,0.5,8.0,50,0.99,0.98,49
easy,12.0,0.06,0.4903060268852507,0.98,0.5,8.0,50,0.8,0.94,48
easy,12.0,0.06,0.4770744176750622,0.98,0.5,8.0,50,0.9,0.96,49
easy,12.0,0.06,0.448998886412873,0.98,0.5,8.0,50,0.95,0.28,49
easy,12.0,0.06,0.4270831300812525,0.98,0.5,8.0,50,0.98,0.24,49
easy,12.0,0.06,0.4582575694955839,0.98,0.5,8.0,50,0.99,0.3,50
easy,12.0,0.06,0.474973683481517,1.0,0.5,8.0,50,0.8,0.94,49
easy,12.0,0.06,0.4476605857119881,1.0,0.5,8.0,50,0.9,0.96,49
easy,12.0,0.06,0.4737087712930806,1.0,0.5,8.0,50,0.95,0.34,42
easy,12.0,0.06,0.4386342439892262,1.0,0.5,8.0,50,0.98,0.26,48
easy,12.0,0.06,0.438634243989226,1.0,0.5,8.0,50,0.99,0.26,50
easy,12.0,0.06,0.4331281565541542,1.1,0.5,8.0,50,0.8,0.98,42
easy,11.0,0.06,0.474973683481517,1.1,0.5,8.0,50,0.9,0.94,45
easy,12.0,0.06,0.4331281565541542,1.1,0.5,8.0,50,0.95,0.98,50
easy,12.0,0.06,0.4770744176750622,1.1,0.5,8.0,50,0.98,0.96,48
easy,12.0,0.06,0.4664761515876239,1.1,0.5,8.0,50,0.99,0.32,50
easy,11.0,0.06,0.4935585071701225,2.0,0.5,8.0,50,0.8,0.42,50
easy,11.0,0.06,0.4386342439892262,2.0,0.5,8.0,50,0.9,0.26,49
easy,11.0,0.06,0.4915282290977805,2.0,0.5,8.0,50,0.95,0.98,49
easy,12.0,0.06,0.4749736834815168,2.0,0.5,8.0,50,0.98,0.94,48
easy,12.0,0.06,0.4820788317277581,2.0,0.5,8.0,50,0.99,0.98,44
easy,12.0,0.06,0.3464101615137754,0.0,0.01,2.0,100,0.8,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,2.0,100,0.9,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,2.0,100,0.95,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,2.0,100,0.98,0.94,98
easy,12.0,0.06,0.3464101615137754,0.0,0.01,2.0,100,0.99,0.94,98
easy,11.0,0.06,0.3155946767611899,0.75,0.01,2.0,100,0.8,0.96,91
easy,12.0,0.06,0.3249615361854384,0.75,0.01,2.0,100,0.9,0.88,90
easy,12.0,0.06,0.2374868417407583,0.75,0.01,2.0,100,0.95,0.94,82
easy,12.0,0.06,0.3440930106817049,0.75,0.01,2.0,100,0.98,0.92,97
easy,12.0,0.06,0.2799999999999998,0.75,0.01,2.0,100,0.99,0.98,91
easy,12.0,0.06,0.3815756805667785,0.98,0.01,2.0,100,0.8,0.86,100
easy,13.0,0.06,0.2799999999999998,0.98,0.01,2.0,100,0.9,0.94,94
easy,12.0,0.06,0.282842712474619,0.98,0.01,2.0,100,0.95,0.96,84
easy,12.0,0.06,0.244131112314674,0.98,0.01,2.0,100,0.98,0.98,82
easy,12.0,0.06,0.3155946767611899,0.98,0.01,2.0,100,0.99,0.96,78
easy,12.0,0.06,0.373630833845388,1.0,0.01,2.0,100,0.8,0.94,93
easy,11.0,0.06,0.3693237062523881,1.0,0.01,2.0,100,0.9,0.9,95
easy,12.0,0.06,0.1399999999999999,1.0,0.01,2.0,100,0.95,0.98,83
easy,13.0,0.06,0.3919183588453085,1.0,0.01,2.0,100,0.98,0.96,80
easy,12.0,0.06,0.244131112314674,1.0,0.01,2.0,100,0.99,0.98,89
easy,13.0,0.06,0.3693237062523879,1.1,0.01,2.0,100,0.8,0.9,95
easy,12.0,0.06,0.3469870314579495,1.1,0.01,2.0,100,0.9,0.86,85
easy,13.0,0.06,0.3104834939252004,1.1,0.01,2.0,100,0.95,0.92,96
easy,12.0,0.06,0.3104834939252007,1.1,0.01,2.0,100,0.98,0.92,89
